Trace_Name,IPC,Instructions,Cycles,L1D_Access,L1D_Hit,L1D_Miss,L2C_Access,L2C_Hit,L2C_Miss,LLC_Access,LLC_Hit,LLC_Miss,LLC_Pref_Requested,LLC_Pref_Issued,LLC_Pref_Useful,LLC_Pref_Useless,Avg_Congested_Cycle
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_8192_4800.txt,0.442508,20700647,46780268,4649900,3189965,1459935,1579244,578968,1000276,1118923,1024167,94756,0,0,0,0,4
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_600.txt,0.598327,52596276,87905555,7374079,6373549,1000530,1000972,671,1000301,1419555,339746,1079809,854173,853895,295691,78763,43
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_150.txt,0.39254,98033976,249742397,23888408,21024239,2864169,3801226,2735790,1065436,1445461,1111874,333587,0,0,0,0,111
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_1200.txt,0.329183,20700647,62884944,4668774,3208835,1459939,1579248,578968,1000280,1118927,942410,176517,0,0,0,0,16
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_300.txt,1.06632,52596276,49325186,7273246,6272715,1000531,1000973,671,1000302,1847466,1843974,3492,854174,853896,46,0,98
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_600.txt,0.352355,61219343,173743460,13910642,11075891,2834751,2984646,1977866,1006780,1993181,612112,1381069,921976,921976,606478,230557,34
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_2400.txt,0.441315,98033976,222140417,23889184,21025013,2864171,3801229,2735792,1065437,1561246,1275370,285876,115809,115809,15303,49887,9
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_150.txt,0.199021,61219343,307602190,13883971,11049287,2834684,2984579,1977799,1006780,1152000,166946,985054,0,0,0,0,144
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_4800.txt,0.153636,38467912,250383373,7109131,5431059,1678072,2531058,1529753,1001305,1871691,881362,990329,17583,17583,4336,8573,4
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_300.txt,0.207746,29478984,141898999,7132781,5406369,1726412,2555379,1252879,1302500,2225502,1439011,786491,500049,499760,77618,51749,99
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_9600.txt,0.294801,29478984,99996083,7033850,5307498,1726352,2555239,1252723,1302516,2488450,409233,2079217,686476,686476,299665,228920,1
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_1200.txt,0.311041,54612142,175578563,18750433,17406950,1343483,1914966,751997,1162969,1654806,715753,939053,0,0,0,0,19
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_300.txt,0.326638,98033976,300130642,23885764,21021595,2864169,3801226,2735967,1065259,1445291,236296,1208995,0,0,0,0,71
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_600.txt,0.36183,61219343,169193809,13910620,11075877,2834743,2984638,1977857,1006781,1995389,800908,1194481,924622,924622,605868,204950,34
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_4800.txt,0.422522,98033976,232021251,23888687,21024518,2864169,3801227,2735796,1065431,1919050,1463521,455529,556190,555755,38807,77040,4
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_2400.txt,0.377803,61219343,162040447,13917704,11082978,2834726,2984621,1977840,1006781,2044372,831732,1212640,977969,977969,629136,219522,9
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_9600.txt,0.209928,20700645,98608443,4798279,3338339,1459940,1579249,578976,1000273,1231839,91479,1140360,114669,113599,76627,34387,1
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_1200.txt,0.150139,38467912,256215121,7158970,5481193,1677777,2530764,1529459,1001305,2500541,1504440,996101,721836,721836,8592,9249,20
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_600.txt,0.245482,61219343,249384186,13887107,11052425,2834682,2984577,1977797,1006780,1152000,155067,996933,0,0,0,0,35
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_8192_9600.txt,1.42254,84756213,59581003,10995323,9725092,1270231,1390819,293185,1097634,2124537,2098869,25668,921476,921476,5111,0,1
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_9600.txt,0.316649,54612142,172469148,18773334,17429847,1343487,1914965,751985,1162980,1654836,715757,939079,0,0,0,0,1
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_300.txt,0.290847,61219343,210486617,13893073,11058335,2834738,2984633,1977853,1006780,1706328,434228,1272100,608897,608897,427868,122226,77
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_1200.txt,0.344822,61219343,177539064,13909944,11075211,2834733,2984628,1977848,1006780,1872643,712476,1160167,794782,789735,547533,160912,12
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_600.txt,0.340009,61219343,180051967,13907038,11072307,2834731,2984626,1977846,1006780,1870491,710324,1160167,794782,789735,545383,160912,33
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_1200.txt,0.310454,54612142,175910671,18705635,17362156,1343479,1915133,752146,1162987,2156734,741295,1415439,594544,594544,162664,283282,17
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_2400.txt,0.345246,98033976,283954201,23885920,21021752,2864168,3801225,2735963,1065262,1749140,356081,1393059,556081,555646,23396,175891,9
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_256_300.txt,0.386948,52596276,135925920,7378349,6377819,1000530,1000972,671,1000301,1000728,0,1000728,0,0,0,0,98
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_4800.txt,1.40364,84756213,60382984,10986870,9716638,1270232,1390820,293186,1097634,2116954,2070684,46270,919080,919080,11438,5872,3
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_256_2400.txt,0.69521,52596273,75655211,7354760,6354231,1000529,1000971,671,1000300,1481832,396129,1085703,754578,754578,393603,84656,10
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_9600.txt,0.664558,84756213,127537819,10734714,9464500,1270214,1390800,293165,1097635,1206338,34773,1171565,0,0,0,0,1
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_8192_1200.txt,0.250327,61219343,244557277,13889042,11054357,2834685,2984580,1977800,1006780,1152000,175866,976134,0,0,0,0,13
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_8192_4800.txt,0.381691,54612142,143079339,19000853,17657366,1343487,1915445,752450,1162995,2014713,1245820,768893,418081,418081,83366,120754,4
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_150.txt,0.423757,98033976,231344671,23889477,21025307,2864170,3801228,2735791,1065437,1595117,1315306,279811,149781,149748,25618,46913,132
cc-5.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_600.txt,0.187243,20700644,110554718,4849573,3389630,1459943,1579252,578980,1000272,1624060,483336,1140724,508778,508778,127274,276641,42
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_4800.txt,0.358164,98033976,273712574,23887817,21023650,2864167,3801224,2735916,1065308,1445334,457877,987457,0,0,0,0,4
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_150.txt,0.0779708,29478984,378077172,6961238,5234955,1726283,2555141,1252624,1302517,2140398,896813,1243585,499817,499500,111655,87350,194
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_4800.txt,0.304857,54612142,179140340,18712658,17369177,1343481,1915425,752492,1162933,2000667,175018,1825649,425697,425697,127821,191216,4
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_8192_300.txt,0.133647,38467912,287833225,7199308,5521528,1677780,2530767,1529572,1001195,1873505,889211,984294,19520,19520,5119,7074,96
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_8192_600.txt,0.450652,98033976,217538070,23889299,21025129,2864170,3801228,2735793,1065435,1445458,1255294,190164,0,0,0,0,22
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_2400.txt,0.41652,98033976,235364477,23888316,21024146,2864170,3801228,2735792,1065436,1445462,1111868,333594,0,0,0,0,9
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_4800.txt,0.301643,54612142,181049236,18744480,17401001,1343479,1914953,751994,1162959,1761047,615358,1145689,137978,137859,30146,59502,4
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_1200.txt,0.223002,20700645,92827235,4831138,3371194,1459944,1579253,578978,1000275,1231981,441901,790080,114668,113598,79922,24121,16
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_150.txt,0.0830294,20700645,249317110,4835356,3375430,1459926,1579235,578962,1000273,1118920,115572,1003348,0,0,0,0,166
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_1200.txt,0.275819,29478987,106878193,7029104,5302778,1726326,2555202,1252721,1302481,2384862,1061881,1322981,651201,651201,216196,142930,21
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_600.txt,0.336572,61219343,181890964,13907148,11072415,2834733,2984628,1977848,1006780,1870505,616425,1254080,794782,789735,545506,165317,34
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_150.txt,0.29435,84756213,287943375,10663799,9393544,1270255,1390839,293210,1097629,1206340,34938,1171402,0,0,0,0,159
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_2048_4800.txt,0.655621,52596276,80223641,7268580,6268048,1000532,1000974,671,1000303,1000730,336166,664564,0,0,0,0,4
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_150.txt,0.204972,54612142,266437249,18786150,17442676,1343474,1914682,751702,1162980,1654563,877518,777045,0,0,0,0,171
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_2400.txt,0.350994,61219343,174417187,13911931,11077211,2834720,2984615,1977835,1006780,1872775,733526,1139249,794782,789735,545315,152430,9
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_4800.txt,0.369074,61219343,165872662,13917948,11083215,2834733,2984628,1977848,1006780,2044763,691384,1353379,977881,977881,635133,249116,4
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_4800.txt,0.243505,20700647,85011297,4732976,3273030,1459946,1579255,578973,1000282,1118929,682809,436120,0,0,0,0,4
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_150.txt,0.116393,29478984,253271174,7123143,5396787,1726356,2555267,1252779,1302488,2377207,1574838,802369,598613,598613,111885,65860,193
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_8192_300.txt,0.232006,29478984,127061029,7158555,5432137,1726418,2555388,1252929,1302459,2396442,1720148,676294,588719,588717,88088,49284,98
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_4800.txt,0.246404,61219343,248451606,13891616,11056939,2834677,2984572,1977791,1006781,1152001,3395,1148606,0,0,0,0,4
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_4800.txt,0.306366,29478984,96221356,7115339,5388889,1726450,2555427,1252903,1302524,1893637,957884,935753,0,0,0,0,4
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_9600.txt,0.319982,54612142,170672286,18780755,17437273,1343482,1914953,751974,1162979,1764317,760914,1003403,137965,137846,28600,52836,1
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_4800.txt,0.246543,61219343,248310664,13891488,11056814,2834674,2984569,1977790,1006779,1151998,105393,1046605,0,0,0,0,4
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_1200.txt,0.416092,98033976,235606729,23888281,21024111,2864170,3801228,2735792,1065436,1445462,1111868,333594,0,0,0,0,15
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_4800.txt,0.351306,61219343,174262221,13911796,11077068,2834728,2984623,1977843,1006780,1872985,733736,1139249,794782,789735,545525,152430,4
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_300.txt,0.116138,38467912,331225838,7196613,5518837,1677776,2530763,1529570,1001193,2494519,24113,2470406,721768,721766,2696,632557,96
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_2400.txt,0.452673,98033976,216566988,23889502,21025331,2864171,3801229,2735795,1065434,1960691,1708744,251947,556227,555792,46641,26478,9
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_256_9600.txt,0.15298,38467912,251457297,7068720,5390584,1678136,2531121,1529818,1001303,1854171,208,1853963,0,0,0,0,1
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_8192_300.txt,0.512099,20700647,40423115,4686863,3226924,1459939,1579248,578969,1000279,1232159,1137770,94389,114670,113600,73771,8,96
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_2400.txt,0.28711,54612142,190213477,18723814,17380329,1343485,1914974,752043,1162931,1654739,23952,1630787,0,0,0,0,11
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_300.txt,0.128296,29478987,229772629,6986093,5259829,1726264,2555116,1252729,1302387,2337037,409815,1927222,571305,571305,197610,167832,99
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_150.txt,0.231486,52596276,227211349,7365721,6365191,1000530,1000972,671,1000301,1144619,90675,1053944,854173,853895,41249,75381,195
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_150.txt,0.0690747,38467912,556903301,7196515,5518737,1677778,2530765,1529572,1001193,2494159,23754,2470405,721765,721763,2341,632556,179
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_256_9600.txt,0.564823,52596276,93119910,7270725,6270194,1000531,1000973,671,1000302,1000729,0,1000729,0,0,0,0,1
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_8192_300.txt,0.288718,61219343,212038437,13880100,11045392,2834708,2984603,1977823,1006780,1675659,587315,1088344,551741,551741,381470,100236,75
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_4800.txt,0.287485,29478984,102540783,7025510,5299186,1726324,2555194,1252624,1302570,2181540,341447,1840093,499867,499615,160672,98419,4
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_2400.txt,0.349582,61219343,175121687,13912203,11077477,2834726,2984621,1977841,1006780,1872966,727003,1145963,794782,789735,546436,157346,9
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_1200.txt,0.392319,20700647,52764796,4703067,3243123,1459944,1579253,578972,1000281,1231092,1047916,183176,114670,113600,76994,3298,15
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_600.txt,0.344976,61219343,177459504,13906991,11072259,2834732,2984627,1977847,1006780,1869987,730738,1139249,794782,789735,542529,152430,34
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_9600.txt,0.884082,84756213,95869143,10775613,9505376,1270237,1390822,293186,1097636,1769191,629164,1140027,814806,814756,464157,60134,2
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_600.txt,0.420052,98033976,233385556,23888589,21024420,2864169,3801227,2735796,1065431,1918996,1463470,455526,556189,555754,38740,77038,29
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_2400.txt,0.330043,54612142,165469854,18759799,17416317,1343482,1915434,752420,1163014,2101407,893648,1207759,532056,532056,142835,223783,10
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_300.txt,0.134566,20700644,153833121,4872307,3412377,1459930,1579239,578972,1000267,1231635,188628,1043007,114669,113599,78058,30521,93
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_2400.txt,0.246375,61219343,248480550,13891443,11056774,2834669,2984564,1977785,1006779,1151998,105393,1046605,0,0,0,0,9
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_4800.txt,0.930667,84756213,91070420,10776005,9505729,1270276,1390861,293224,1097637,1870089,707536,1162553,939139,939139,547232,81498,4
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_9600.txt,0.289356,54612142,188736545,18723773,17380287,1343486,1914974,752042,1162932,1654740,23952,1630788,0,0,0,0,1
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_1200.txt,0.868491,84756213,97590184,10773395,9503156,1270239,1390824,293187,1097637,1826103,673397,1152706,883749,883749,516389,72537,15
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_2400.txt,0.440575,98033976,222513587,23889166,21024995,2864171,3801229,2735792,1065437,1445462,1226992,218470,0,0,0,0,10
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_256_600.txt,0.56955,52596276,92347062,7395833,6395303,1000530,1000972,671,1000301,1387059,312431,1074628,641225,641225,310776,73594,42
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_512_300.txt,0.386985,52596276,135913126,7378282,6377752,1000530,1000972,671,1000301,1000728,221,1000507,0,0,0,0,98
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_9600.txt,0.346276,61219343,176793447,13912272,11077545,2834727,2984622,1977842,1006780,1873488,713321,1160167,794782,789735,548378,160912,2
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_300.txt,0.529515,84756213,160063790,10736116,9465814,1270302,1390889,293234,1097655,1582771,484886,1097885,454625,454625,291407,59378,89
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_4800.txt,0.418943,98033976,234003019,23888302,21024133,2864169,3801226,2735793,1065433,1560974,1126418,434556,115552,115552,9323,70041,4
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_2400.txt,0.341695,61219343,179163471,13912303,11077568,2834735,2984630,1977850,1006780,1873101,554212,1318889,794782,789735,547001,168438,9
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_8192_2400.txt,1.40921,84756213,60144469,10994774,9724538,1270236,1390824,293190,1097634,1206336,1191753,14583,0,0,0,0,9
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_1200.txt,0.307059,54612142,177855267,18710744,17367270,1343474,1915253,752320,1162933,2171734,278982,1892752,619614,619614,167796,306859,17
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_8192_2400.txt,0.37783,61219343,162028694,13917400,11082671,2834729,2984624,1977843,1006781,2043866,835020,1208846,977948,977948,627585,204392,9
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_4800.txt,0.330714,54612142,165134232,18755014,17411535,1343479,1915411,752398,1163013,2015964,874279,1141685,440914,440914,122640,167929,4
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_8192_150.txt,0.435621,98033976,225044231,23889475,21025305,2864170,3801228,2735793,1065435,1589288,1344966,244322,143913,143894,28164,23276,131
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_600.txt,0.243653,61219343,251255768,13887249,11052569,2834680,2984575,1977796,1006779,1151998,105393,1046605,0,0,0,0,35
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_300.txt,0.132988,38467912,289258424,7197018,5519242,1677776,2530763,1529568,1001195,2496824,1500789,996035,721752,721750,5051,9228,97
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_8192_600.txt,0.14258,38467912,269798920,7195193,5517416,1677777,2530764,1529568,1001196,1876418,891670,984748,22451,22451,6442,7353,44
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_8192_4800.txt,1.42248,84756213,59583263,10995441,9725208,1270233,1390821,293187,1097634,2123829,2097456,26373,920829,920829,5090,0,3
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_4800.txt,0.355309,29478984,82967081,7209887,5483418,1726469,2555468,1252998,1302470,1893555,1176455,717100,0,0,0,0,4
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_9600.txt,0.291744,54612142,187192198,18727942,17384458,1343484,1914966,752034,1162932,1654733,133070,1521663,0,0,0,0,1
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_8192_600.txt,0.142186,38467912,270545972,7193866,5516089,1677777,2530764,1529568,1001196,1854065,877067,976998,0,0,0,0,44
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_2400.txt,0.314588,54612142,173599218,18773924,17430437,1343487,1914964,751954,1163010,1654875,715826,939049,0,0,0,0,11
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_150.txt,1.34369,84756213,63077106,10987126,9716898,1270228,1390814,293163,1097651,2095679,2050624,45055,896711,896711,6560,6530,160
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_8192_4800.txt,0.422084,29478984,69841457,7189846,5463357,1726489,2555491,1252976,1302515,2262688,1600761,661927,500039,499796,80398,39517,4
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_8192_2400.txt,1.06654,52596276,49315027,7273254,6272723,1000531,1000973,671,1000302,1847486,1843994,3492,854174,853896,66,0,11
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_150.txt,0.298667,84756213,283781927,10677666,9407428,1270238,1390822,293167,1097655,1587403,320178,1267225,814517,814454,287094,65505,189
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_4800.txt,0.354356,54612142,154116406,18825610,17482129,1343481,1915402,752392,1163010,2036631,1058539,978092,453600,453600,110866,156264,4
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_2400.txt,0.37316,61219343,164056499,13918442,11083706,2834736,2984631,1977850,1006781,2044669,807739,1236930,977979,977979,635101,236497,9
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_9600.txt,0.452869,98033976,216473348,23889495,21025324,2864171,3801229,2735795,1065434,1960691,1708744,251947,556227,555792,46641,26478,1
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_2048_150.txt,0.0875598,38467912,439333264,7197393,5519613,1677780,2530767,1529571,1001196,1854065,872354,981711,0,0,0,0,168
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_300.txt,0.323191,20700647,64050740,4667952,3208015,1459937,1579246,578966,1000280,1118927,942410,176517,0,0,0,0,87
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_2400.txt,0.349112,29478984,84439890,7205592,5479171,1726421,2555405,1252937,1302468,1893561,1176460,717101,0,0,0,0,11
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_300.txt,0.236601,61219343,258745227,13885585,11050903,2834682,2984577,1977797,1006780,1152000,3395,1148605,0,0,0,0,78
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_600.txt,0.733914,84756213,115485225,10740467,9470218,1270249,1390834,293197,1097637,1725321,485720,1239601,814809,814752,422835,62890,35
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_150.txt,1.34866,84756213,62844949,10986839,9716602,1270237,1390825,293174,1097651,2011283,1974744,36539,814629,814565,5646,3194,162
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_4800.txt,0.274741,20700645,75346020,4761874,3301912,1459962,1579271,578990,1000281,1232000,769855,462145,114671,113601,80666,14294,4
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_300.txt,0.241095,61219343,253921995,13884691,11050002,2834689,2984584,1977804,1006780,1152000,172571,979429,0,0,0,0,77
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_4096_1200.txt,1.06644,52596276,49319497,7273202,6272671,1000531,1000973,671,1000302,1000729,1000304,425,0,0,0,0,23
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_300.txt,0.322073,98033976,304384412,23886008,21021839,2864169,3801226,2735968,1065258,1612885,250727,1362158,168683,168683,4354,148856,75
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_2400.txt,0.208191,20700645,99431106,4844650,3384710,1459940,1579249,578978,1000271,1231840,91482,1140358,114669,113599,76631,34387,9
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_9600.txt,0.258031,29478984,114246100,7050155,5323717,1726438,2555412,1252893,1302519,1893637,166918,1726719,0,0,0,0,1
cc-5.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_8192_1200.txt,0.529564,20700647,39090006,4692985,3233045,1459940,1579249,578970,1000279,1387051,1295082,91969,268345,268345,85078,11,21
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_8192_9600.txt,0.378326,61219343,161816491,13917215,11082480,2834735,2984630,1977849,1006781,2044002,835153,1208849,977951,977951,627718,204395,2
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_8192_4800.txt,1.06647,52596276,49318040,7273245,6272714,1000531,1000973,671,1000302,1756902,1753128,3774,756190,756190,84,0,4
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_150.txt,0.139809,54612142,390618459,18611348,17267875,1343473,1914732,751779,1162953,1750385,52919,1697466,138001,137882,20300,65760,175
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_8192_600.txt,1.41672,84756213,59825502,10995296,9725064,1270232,1390820,293186,1097634,2017067,1995331,21736,814631,814577,4145,0,30
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_150.txt,0.0817816,20700645,253121119,4871786,3411859,1459927,1579236,578966,1000270,1231532,188523,1043009,114668,113598,77954,30520,170
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_1200.txt,0.918158,84756213,92311160,10770932,9500703,1270229,1390814,293177,1097637,1830493,716152,1114341,884105,884105,507998,73581,14
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_8192_9600.txt,0.251123,61219343,243782360,13890732,11056050,2834682,2984577,1977797,1006780,1152000,175866,976134,0,0,0,0,1
