Trace_Name,Benchmark,Model,Size,Freq,IPC,Instructions,Cycles,L1D_Access,L1D_Hit,L1D_Miss,L2C_Access,L2C_Hit,L2C_Miss,LLC_Access,LLC_Hit,LLC_Miss,LLC_Pref_Requested,LLC_Pref_Issued,LLC_Pref_Useful,LLC_Pref_Useless,LLC_Pref_Late,LLC_Pref_Hit,LLC_Pref_OTHERS,LLC_Pref_FILL,LLC_Pref_DROPPED,LLC_Pref_ACCESS,LLC_Pref_MISS,Avg_Congested_Cycle
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_150.txt,471.omnetpp-s1.trace.gz,no,4096,150,0.262496,54612142,208049421,18997656,17654173,1343483,1914912,751944,1162968,1654750,1083652,571098,0,0,0,0,0,0,0,0,0,0,0,167
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_2400.txt,bfs-10.trace.gz,pathfinder,4096,2400,0.370538,61219343,165217568,13913811,11079088,2834723,2984618,1977837,1006781,2039576,824363,1215213,968828,968828,607444,221810,61284,44220,34070,843356,0,887576,843356,9
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_4800.txt,bfs-10.trace.gz,pythia,512,4800,0.36747,61219343,166596806,13917516,11082784,2834732,2984627,1977847,1006780,2042258,686908,1355350,973807,973807,629782,251011,63800,8323,20891,881936,0,890259,881936,4
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_4800.txt,cc-5.trace.gz,no,2048,4800,0.243505,20700647,85011297,4732976,3273030,1459946,1579255,578973,1000282,1118929,682809,436120,0,0,0,0,0,0,0,0,0,0,0,4
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_150.txt,450.soplex-s0.trace.gz,pythia,4096,150,0.114819,29478984,256744141,7113301,5386955,1726346,2555267,1252782,1302485,2431361,1611031,820330,678704,678704,116804,81026,71597,332671,76606,205057,0,537728,205057,194
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_4800.txt,bfs-10.trace.gz,no,256,4800,0.246404,61219343,248451606,13891616,11056939,2834677,2984572,1977791,1006781,1152001,3395,1148606,0,0,0,0,0,0,0,0,0,0,0,4
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_4800.txt,450.soplex-s0.trace.gz,no,2048,4800,0.306366,29478984,96221356,7115339,5388889,1726450,2555427,1252903,1302524,1893637,957884,935753,0,0,0,0,0,0,0,0,0,0,0,4
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_9600.txt,471.omnetpp-s1.trace.gz,pathfinder,2048,9600,0.380037,54612142,143702097,19003883,17660397,1343486,1915262,752295,1162967,2481059,1439475,1041584,939040,939040,117651,322352,14662,349631,134744,476340,0,825971,476340,1
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_4800.txt,bfs-10.trace.gz,no,512,4800,0.246543,61219343,248310664,13891488,11056814,2834674,2984569,1977790,1006779,1151998,105393,1046605,0,0,0,0,0,0,0,0,0,0,0,4
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_1200.txt,473.astar-s1.trace.gz,no,1024,1200,0.416092,98033976,235606729,23888281,21024111,2864170,3801228,2735792,1065436,1445462,1111868,333594,0,0,0,0,0,0,0,0,0,0,0,15
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_4800.txt,bfs-10.trace.gz,pathfinder,4096,4800,0.37093,61219343,165042799,13913863,11079136,2834727,2984622,1977841,1006781,2039840,824628,1215212,968827,968827,607708,221809,61020,44221,34069,843619,0,887840,843619,4
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_300.txt,605.mcf-s1.trace.xz,pathfinder,256,300,0.112961,38467912,340541271,7197047,5519269,1677778,2530765,1529613,1001152,2675696,33979,2641717,921181,921181,6164,806281,8781,7909,92046,813765,0,821674,813765,97
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_2400.txt,473.astar-s1.trace.gz,pathfinder,4096,2400,0.45994,98033976,213145066,23889677,21025506,2864171,3801228,2735794,1065434,2156263,1894485,261778,752284,752284,72833,35967,293,598821,44370,111985,0,710806,111985,9
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_256_9600.txt,605.mcf-s1.trace.xz,no,256,9600,0.15298,38467912,251457297,7068720,5390584,1678136,2531121,1529818,1001303,1854171,208,1853963,0,0,0,0,0,0,0,0,0,0,0,1
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_2400.txt,471.omnetpp-s1.trace.gz,no,256,2400,0.374309,54612142,145901074,19043076,17699587,1343489,1915094,752101,1162993,1654958,1083892,571066,0,0,0,0,0,0,0,0,0,0,0,11
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_300.txt,450.soplex-s0.trace.gz,pythia,512,300,0.128157,29478984,230022520,6979767,5253502,1726265,2555105,1252668,1302437,2354540,406858,1947682,679704,679704,192288,186337,134252,82018,84809,378975,0,460993,378975,99
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_150.txt,623.xalancbmk-s1.trace.xz,pathfinder,2048,150,0.228814,52596276,229864846,7365590,6365059,1000531,1000973,671,1000302,1157753,88045,1069708,974380,974380,50465,80267,460348,23767,359533,133257,0,157024,133257,197
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_150.txt,605.mcf-s1.trace.xz,pathfinder,256,150,0.0655412,38467912,586927188,7196863,5519085,1677778,2530765,1529613,1001152,2675151,33438,2641713,921173,921173,5650,806277,9346,7882,92018,813247,0,821129,813247,180
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_256_9600.txt,623.xalancbmk-s1.trace.xz,no,256,9600,0.564823,52596276,93119910,7270725,6270194,1000531,1000973,671,1000302,1000729,0,1000729,0,0,0,0,0,0,0,0,0,0,0,1
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_4800.txt,450.soplex-s0.trace.gz,pathfinder,512,4800,0.296916,29478984,99283770,7023728,5297407,1726321,2555170,1252579,1302591,2552975,522384,2030591,918473,918473,247970,257916,110346,152898,149343,506328,0,659226,506328,4
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_2400.txt,bfs-10.trace.gz,pathfinder,2048,2400,0.369348,61219343,165749953,13913879,11079142,2834737,2984632,1977851,1006781,2039741,817380,1222361,968828,968828,609202,230822,61124,41027,26653,846714,0,887741,846714,9
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_1200.txt,cc-5.trace.gz,pathfinder,4096,1200,0.422241,20700647,49025649,4703433,3243480,1459953,1579262,578987,1000275,2002191,1744060,258131,889588,889588,132998,40259,2200,699884,14247,183385,0,883269,183385,16
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_600.txt,bfs-10.trace.gz,pathfinder,4096,600,0.362552,61219343,168856707,13909156,11074419,2834737,2984632,1977851,1006781,2035818,820606,1215212,968828,968828,603701,221810,65029,44206,34082,839612,0,883818,839612,34
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_9600.txt,482.sphinx3-s0.trace.gz,pathfinder,1024,9600,0.920138,84756213,92112515,10773784,9503535,1270249,1390834,293196,1097638,1863230,699289,1163941,942727,942727,517928,82519,208837,53976,79467,602913,0,656889,602913,2
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_600.txt,473.astar-s1.trace.gz,pathfinder,1024,600,0.426251,98033976,229991217,23888755,21024587,2864168,3801225,2735796,1065429,2108959,1606154,502805,752227,752227,61982,114227,1225,487066,87727,176439,0,663505,176439,31
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_2400.txt,471.omnetpp-s1.trace.gz,pythia,2048,2400,0.328872,54612142,166059163,18776062,17432579,1343483,1915439,752424,1163015,2257424,907698,1349726,687960,687960,161443,345827,20991,87483,72216,514621,0,602104,514621,10
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_300.txt,cc-5.trace.gz,pathfinder,512,300,0.101526,20700645,203895903,4871584,3411642,1459942,1579251,578985,1000266,1992312,245619,1746693,889553,889553,123785,655548,3940,90966,15314,782433,0,873399,782433,96
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_2400.txt,bfs-10.trace.gz,no,512,2400,0.246375,61219343,248480550,13891443,11056774,2834669,2984564,1977785,1006779,1151998,105393,1046605,0,0,0,0,0,0,0,0,0,0,0,9
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_4800.txt,482.sphinx3-s0.trace.gz,pythia,1024,4800,1.03897,84756213,81577418,10755763,9485506,1270257,1390844,293206,1097638,1968377,800850,1167527,914783,914783,637977,86024,129730,35481,25571,726555,0,762036,726555,4
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_9600.txt,471.omnetpp-s1.trace.gz,no,256,9600,0.375971,54612142,145256110,19040510,17697021,1343489,1915094,752127,1162967,1654927,1083900,571027,0,0,0,0,0,0,0,0,0,0,0,1
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_1200.txt,482.sphinx3-s0.trace.gz,pythia,1024,1200,0.877832,84756213,96551788,10775348,9505103,1270245,1390830,293193,1097637,1853523,688990,1164533,925712,925712,537809,83260,210197,23653,70793,623530,0,647183,623530,15
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_2400.txt,473.astar-s1.trace.gz,no,4096,2400,0.440575,98033976,222513587,23889166,21024995,2864171,3801229,2735792,1065437,1445462,1226992,218470,0,0,0,0,0,0,0,0,0,0,0,10
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_256_600.txt,623.xalancbmk-s1.trace.xz,pythia,256,600,0.588454,52596273,89380359,7401450,6400921,1000529,1000971,671,1000300,1472956,389886,1083070,747487,747487,388001,82034,110872,1885,164695,470344,0,472229,470344,41
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_512_300.txt,623.xalancbmk-s1.trace.xz,no,512,300,0.386985,52596276,135913126,7378282,6377752,1000530,1000972,671,1000301,1000728,221,1000507,0,0,0,0,0,0,0,0,0,0,0,98
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_9600.txt,bfs-10.trace.gz,pathfinder,1024,9600,0.366095,61219343,167222541,13914153,11079423,2834730,2984625,1977844,1006781,2040441,800955,1239486,968828,968828,613161,238375,60444,33754,23094,854687,0,888441,854687,2
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_300.txt,482.sphinx3-s0.trace.gz,pythia,2048,300,0.570513,84756213,148561348,10746824,9476548,1270276,1390862,293207,1097655,1699389,579535,1119854,912529,912529,376042,78675,356151,35879,65782,457145,0,493024,457145,90
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_4800.txt,473.astar-s1.trace.gz,pythia,1024,4800,0.421713,98033976,232466141,23888820,21024649,2864171,3801228,2735797,1065431,1747324,1133448,613876,302285,302285,23617,211297,87,61560,5724,240307,0,301867,240307,4
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_2400.txt,bfs-10.trace.gz,pathfinder,256,2400,0.360429,61219343,169851402,13914098,11079362,2834736,2984631,1977851,1006780,2039929,632202,1407727,968827,968827,610331,257059,60968,20236,20233,867694,0,887930,867694,9
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_1200.txt,471.omnetpp-s1.trace.gz,pythia,512,1200,0.3041,54612142,179586198,18705044,17361569,1343475,1915413,752483,1162930,2193453,267307,1926146,646499,646499,153385,337904,21600,45969,87641,492332,0,538301,492332,17
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_4800.txt,471.omnetpp-s1.trace.gz,pythia,2048,4800,0.331636,54612142,164674885,18761965,17418489,1343476,1915436,752424,1163012,2276498,917747,1358751,709297,709297,167518,353995,20690,92232,74862,528945,0,621177,528945,4
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_600.txt,bfs-10.trace.gz,no,512,600,0.243653,61219343,251255768,13887249,11052569,2834680,2984575,1977796,1006779,1151998,105393,1046605,0,0,0,0,0,0,0,0,0,0,0,35
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_300.txt,605.mcf-s1.trace.xz,pathfinder,1024,300,0.134102,38467912,286854556,7197382,5519598,1677784,2530771,1529613,1001158,2680464,1689882,990582,921191,921191,21346,13069,7487,791692,87597,34744,0,826436,34744,96
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_4800.txt,450.soplex-s0.trace.gz,no,4096,4800,0.355309,29478984,82967081,7209887,5483418,1726469,2555468,1252998,1302470,1893555,1176455,717100,0,0,0,0,0,0,0,0,0,0,0,4
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_9600.txt,471.omnetpp-s1.trace.gz,no,512,9600,0.291744,54612142,187192198,18727942,17384458,1343484,1914966,752034,1162932,1654733,133070,1521663,0,0,0,0,0,0,0,0,0,0,0,1
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_2400.txt,471.omnetpp-s1.trace.gz,no,2048,2400,0.374309,54612142,145901074,19043076,17699587,1343489,1915094,752101,1162993,1654958,1083892,571066,0,0,0,0,0,0,0,0,0,0,0,11
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_150.txt,482.sphinx3-s0.trace.gz,pythia,4096,150,1.33232,84756213,63615642,10986044,9715817,1270227,1390811,293160,1097651,2132067,2081907,50160,937162,937129,8731,7231,9540,899844,11783,25863,33,925707,25863,165
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_150.txt,482.sphinx3-s0.trace.gz,pathfinder,256,150,0.296031,84756213,286308361,10678472,9408224,1270248,1390832,293177,1097655,1660096,368752,1291344,940304,940304,322006,89539,405682,41121,81956,412609,0,453730,412609,193
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_4800.txt,471.omnetpp-s1.trace.gz,pythia,4096,4800,0.354788,54612142,153928981,18827161,17483684,1343477,1915427,752420,1163007,2283383,1111681,1171702,704500,704500,150502,315855,17334,148389,72420,479694,0,628083,479694,4
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_2400.txt,bfs-10.trace.gz,pythia,1024,2400,0.37144,61219343,164816249,13917993,11083259,2834734,2984629,1977848,1006781,2041954,803041,1238913,973640,973640,629500,238451,63944,18894,22851,871060,0,889954,871060,9
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_9600.txt,473.astar-s1.trace.gz,pathfinder,4096,9600,0.460131,98033976,213056615,23889673,21025502,2864171,3801228,2735794,1065434,2156261,1894483,261778,752284,752284,72831,35967,295,598821,44370,111983,0,710804,111983,1
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_2048_150.txt,605.mcf-s1.trace.xz,no,2048,150,0.0878382,38467912,437940682,7198048,5520268,1677780,2530767,1529571,1001196,1854065,877067,976998,0,0,0,0,0,0,0,0,0,0,0,168
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_300.txt,cc-5.trace.gz,no,4096,300,0.323191,20700647,64050740,4667952,3208015,1459937,1579246,578966,1000280,1118927,942410,176517,0,0,0,0,0,0,0,0,0,0,0,87
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_2400.txt,450.soplex-s0.trace.gz,no,4096,2400,0.349112,29478984,84439890,7205592,5479171,1726421,2555405,1252937,1302468,1893561,1176460,717101,0,0,0,0,0,0,0,0,0,0,0,11
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_300.txt,bfs-10.trace.gz,no,256,300,0.236601,61219343,258745227,13885585,11050903,2834682,2984577,1977797,1006780,1152000,3395,1148605,0,0,0,0,0,0,0,0,0,0,0,78
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_600.txt,482.sphinx3-s0.trace.gz,pathfinder,512,600,0.753457,84756213,112489835,10745737,9475479,1270258,1390845,293207,1097638,1811317,546492,1264825,939202,939202,470447,86281,256970,46227,79277,558749,0,604976,558749,35
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_150.txt,482.sphinx3-s0.trace.gz,pathfinder,4096,150,1.32857,84756213,63795286,10984828,9714595,1270233,1390817,293165,1097652,2134112,2082658,51454,941333,941301,8210,7925,9546,901137,14483,26613,32,927750,26613,166
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_4800.txt,cc-5.trace.gz,pathfinder,2048,4800,0.265849,20700645,77866141,4781162,3321190,1459972,1579281,579004,1000277,1999611,1068982,930629,889592,889592,181881,313035,1215,375677,17784,505010,0,880687,505010,4
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_300.txt,bfs-10.trace.gz,no,4096,300,0.241095,61219343,253921995,13884691,11050002,2834689,2984584,1977804,1006780,1152000,172571,979429,0,0,0,0,0,0,0,0,0,0,0,77
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_4096_1200.txt,623.xalancbmk-s1.trace.xz,no,4096,1200,1.06644,52596276,49319497,7273202,6272671,1000531,1000973,671,1000302,1000729,1000304,425,0,0,0,0,0,0,0,0,0,0,0,23
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_300.txt,473.astar-s1.trace.gz,pythia,256,300,0.322983,98033976,303526817,23886510,21022341,2864169,3801226,2735976,1065250,1655718,257592,1398126,211156,211156,11628,183714,339,13808,1667,196629,0,210437,196629,76
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_2400.txt,cc-5.trace.gz,pathfinder,256,2400,0.205543,20700645,100711784,4850065,3390124,1459941,1579250,578980,1000270,1994894,157682,1837212,889577,889577,104178,724685,1594,45519,13601,830459,0,875978,830459,9
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_9600.txt,450.soplex-s0.trace.gz,no,512,9600,0.258031,29478984,114246100,7050155,5323717,1726438,2555412,1252893,1302519,1893637,166918,1726719,0,0,0,0,0,0,0,0,0,0,0,1
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_150.txt,471.omnetpp-s1.trace.gz,pathfinder,256,150,0.18369,54612142,297306729,18916807,17573323,1343484,1915200,752233,1162967,2448458,1406616,1041842,939430,939430,93522,322541,40784,341030,141553,452411,0,793441,452411,188
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_150.txt,cc-5.trace.gz,pathfinder,512,150,0.0542792,20700645,381373365,4868281,3408339,1459942,1579251,578986,1000265,1991572,244882,1746690,889552,889552,123402,655547,4296,90611,15696,782049,0,872660,782049,189
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_1200.txt,482.sphinx3-s0.trace.gz,pythia,2048,1200,0.934228,84756213,90723306,10774339,9504101,1270238,1390823,293186,1097637,1880416,757649,1122767,953998,953998,534310,81358,209029,55895,73406,618181,0,674076,618181,14
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_4800.txt,473.astar-s1.trace.gz,pythia,256,4800,0.345766,98033976,283527339,23886044,21021875,2864169,3801226,2735962,1065264,1755584,268630,1486954,312725,312725,17797,270468,427,20512,3521,289776,0,310288,289776,4
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_2400.txt,bfs-10.trace.gz,pathfinder,512,2400,0.361661,61219343,169272505,13914212,11079480,2834732,2984627,1977847,1006780,2040066,686376,1353690,968827,968827,612927,249349,60815,24652,21084,863415,0,888067,863415,9
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_600.txt,471.omnetpp-s1.trace.gz,pathfinder,4096,600,0.360733,54612142,151392246,18987792,17644308,1343484,1915208,752253,1162955,2473226,1431403,1041823,939371,939371,111680,322530,22394,347667,135100,470552,0,818219,470552,41
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_600.txt,471.omnetpp-s1.trace.gz,pathfinder,512,600,0.284133,54612142,192206483,18710579,17367106,1343473,1915155,752214,1162941,2425223,328868,2096355,940934,940934,146037,493447,33279,129036,139135,641244,0,770280,641244,43
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_512_1200.txt,623.xalancbmk-s1.trace.xz,no,512,1200,0.523261,52596276,100516296,7376599,6376068,1000531,1000973,671,1000302,1000729,221,1000508,0,0,0,0,0,0,0,0,0,0,0,23
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_300.txt,482.sphinx3-s0.trace.gz,pathfinder,2048,300,0.565359,84756213,149915778,10737382,9467113,1270269,1390855,293200,1097655,1704888,581812,1123076,941985,941985,348264,81482,365120,66245,80874,432278,0,498523,432278,90
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_4800.txt,471.omnetpp-s1.trace.gz,no,256,4800,0.375537,54612142,145423947,19043266,17699777,1343489,1915094,752101,1162993,1654958,1083892,571066,0,0,0,0,0,0,0,0,0,0,0,4
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_150.txt,450.soplex-s0.trace.gz,pythia,256,150,0.0652723,29478984,451630935,6949933,5223689,1726244,2555081,1252602,1302479,2391046,311862,2079184,699219,699219,206918,228883,147373,61259,54786,436164,0,497423,436164,196
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_9600.txt,bfs-10.trace.gz,no,512,9600,0.246569,61219343,248284539,13891428,11056755,2834673,2984568,1977789,1006779,1151998,105393,1046605,0,0,0,0,0,0,0,0,0,0,0,1
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_2400.txt,bfs-10.trace.gz,pythia,512,2400,0.367105,61219343,166762329,13917881,11083151,2834730,2984625,1977845,1006780,2042163,686809,1355354,973821,973821,629684,251015,63909,8322,20891,881842,0,890164,881842,9
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_300.txt,bfs-10.trace.gz,pythia,512,300,0.316371,61219343,193504810,13903047,11068304,2834743,2984638,1977858,1006780,2001441,648256,1353185,978224,978224,591976,248950,108477,7373,21448,842069,0,849442,842069,79
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_1200.txt,473.astar-s1.trace.gz,pythia,4096,1200,0.452462,98033976,216667760,23889612,21025439,2864173,3801230,2735794,1065436,1744054,1402302,341752,298779,298779,49133,99734,57,133993,15862,164601,0,298594,164601,12
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_1200.txt,471.omnetpp-s1.trace.gz,pathfinder,2048,1200,0.3746,54612142,145787707,18995127,17651643,1343484,1915257,752302,1162955,2480186,1438347,1041839,939379,939379,116810,322543,17021,349438,133567,475698,0,825136,475698,17
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_9600.txt,482.sphinx3-s0.trace.gz,no,2048,9600,0.700778,84756213,120945845,10751273,9481038,1270235,1390821,293185,1097636,1206339,180870,1025469,0,0,0,0,0,0,0,0,0,0,0,1
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_4800.txt,482.sphinx3-s0.trace.gz,pathfinder,1024,4800,0.916617,84756213,92466354,10774043,9503788,1270255,1390840,293202,1097638,1862663,698722,1163941,942726,942726,517373,82519,209403,53964,79467,602358,0,656322,602358,4
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_9600.txt,cc-5.trace.gz,no,512,9600,0.194145,20700644,106624441,4768327,3308391,1459936,1579245,578974,1000271,1118918,115571,1003347,0,0,0,0,0,0,0,0,0,0,0,1
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_150.txt,471.omnetpp-s1.trace.gz,no,512,150,0.145585,54612142,375122641,18613841,17270367,1343474,1914675,751729,1162946,1654495,133047,1521448,0,0,0,0,0,0,0,0,0,0,0,172
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_300.txt,bfs-10.trace.gz,pathfinder,512,300,0.311942,61219343,196252607,13905242,11070509,2834733,2984628,1977848,1006780,2002873,649184,1353689,968827,968827,576105,249348,97642,24283,21449,826591,0,850874,826591,79
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_9600.txt,623.xalancbmk-s1.trace.xz,pathfinder,256,9600,0.752178,52596276,69925305,7321660,6321130,1000530,1000973,671,1000302,1594187,510230,1083957,974380,974380,420768,82910,93567,89462,287673,503996,0,593458,503996,1
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_4800.txt,bfs-10.trace.gz,pathfinder,256,4800,0.360806,61219343,169673999,13913842,11079105,2834737,2984632,1977852,1006780,2040135,632409,1407726,968826,968826,610538,257058,60761,20236,20233,867900,0,888136,867900,4
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_600.txt,623.xalancbmk-s1.trace.xz,pythia,4096,600,1.06642,52596276,49320494,7273250,6272719,1000531,1000973,671,1000302,1756899,1753139,3760,756202,756202,89,0,12,752746,3355,3424,0,756170,3424,49
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_600.txt,cc-5.trace.gz,pathfinder,2048,600,0.227897,20700644,90833231,4794169,3334204,1459965,1579274,579001,1000273,1998938,1068314,930624,889587,889587,181367,313033,1770,375524,17893,504494,0,880018,504494,42
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_1200.txt,605.mcf-s1.trace.xz,pythia,4096,1200,0.156522,38467912,245766171,7155141,5477328,1677813,2530800,1529514,1001286,2311820,1119440,1192380,458856,458856,100202,200133,105,144700,13716,312965,0,457665,312965,17
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_150.txt,450.soplex-s0.trace.gz,pathfinder,2048,150,0.0881685,29478984,334348381,7009570,5283251,1726319,2555215,1252760,1302455,2530420,1416074,1114346,915038,915038,172212,138387,153165,320191,131083,316639,0,636830,316639,196
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_9600.txt,473.astar-s1.trace.gz,pathfinder,2048,9600,0.457407,98033976,214325414,23889567,21025396,2864171,3801228,2735794,1065434,2153359,1859998,293361,752288,752288,70873,59597,332,576572,44914,131330,0,707902,131330,1
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_600.txt,450.soplex-s0.trace.gz,pathfinder,256,600,0.192649,29478984,153019469,6987779,5261544,1726235,2555052,1252584,1302468,2531539,379631,2151908,916385,916385,222707,300295,141849,114588,136946,523372,0,637960,523372,46
